,has_link,has_attachment,urgency_score,spelling_errors,email_length_words,is_phishing,subject_Claim Your Reward Now,subject_Interview Schedule,subject_Invoice Attached,subject_Meeting Reminder,subject_Project Update,subject_Suspicious Login Attempt,subject_Urgent Account Verification,subject_Weekly Newsletter,subject_Your Password Will Expire,Domain_company-secure,Domain_gmail,Domain_outlook,Domain_paypal-alert,Extension_net
857,1,1,-0.9071984808262062,-0.843942641428036,2.0739266858789263,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
858,1,1,1.0920146257937386,1.3375929900329135,-0.6502666248786403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
859,0,1,-0.9071984808262062,-0.843942641428036,0.9640701518665843,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
860,1,0,-0.5739962963895487,-0.843942641428036,-0.007054315394214918,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
861,1,0,1.4252168102303961,1.3375929900329135,-0.4736985399221314,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
862,0,0,0.7588124413570813,0.09100120062665669,-1.2304189040214555,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
863,1,1,1.0920146257937386,0.09100120062665669,-0.2719064428289783,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
864,0,1,0.4256102569204237,1.0259450426813492,-0.776386685561861,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
865,1,1,0.4256102569204237,0.09100120062665669,-1.142134861543201,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
866,1,1,1.4252168102303961,1.3375929900329135,-0.42325051564884314,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
867,1,1,0.4256102569204237,0.09100120062665669,-1.331314952568032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
868,1,0,1.4252168102303961,-0.22064674672490753,-0.95295477051837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
869,1,1,-0.9071984808262062,-0.5322946940764718,-0.2845184488973004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
870,1,0,-0.24079411195289127,-0.843942641428036,1.0901902125498049,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
871,1,1,-1.2404006652628639,-0.5322946940764718,0.5226499394753119,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
872,0,1,0.7588124413570813,1.6492409373844779,-0.208846412487368,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
873,1,0,0.7588124413570813,0.09100120062665669,-1.3817629768413202,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
874,1,1,0.7588124413570813,0.40264914797822093,-1.331314952568032,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
875,0,1,-1.2404006652628639,-0.843942641428036,2.010866655537316,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
876,0,0,-0.9071984808262062,-1.1555905887796,1.1784742550280594,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
877,1,1,-0.24079411195289127,-0.843942641428036,2.0865386919472484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
878,1,1,0.4256102569204237,1.6492409373844779,-0.49892255205877556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
879,0,0,-0.5739962963895487,-0.843942641428036,-0.49892255205877556,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
880,1,0,-1.5736028496995214,-1.1555905887796,0.13167775135732782,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
881,0,1,-0.9071984808262062,-1.1555905887796,0.926234133661618,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
882,0,0,1.4252168102303961,1.960888884736042,-1.3817629768413202,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
883,1,1,0.4256102569204237,1.3375929900329135,-0.6754906370152844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
884,1,0,0.4256102569204237,-0.22064674672490753,-0.5619825824003859,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
885,1,0,-1.2404006652628639,-1.1555905887796,0.49742592733866775,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
886,1,1,0.7588124413570813,0.09100120062665669,-0.2719064428289783,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
887,1,0,-0.9071984808262062,-1.1555905887796,1.0523541943448387,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
888,1,0,1.4252168102303961,1.960888884736042,-0.33496647317058864,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
889,0,0,1.0920146257937386,1.0259450426813492,-0.7511626734252169,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
890,1,1,0.7588124413570813,0.09100120062665669,-1.3565389647046762,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
891,1,1,0.4256102569204237,0.40264914797822093,-0.4358625217171652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
892,0,1,1.0920146257937386,1.960888884736042,-1.167358873679845,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
893,1,1,1.4252168102303961,0.7142970953297851,-0.5493705763320638,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
894,1,1,0.7588124413570813,1.6492409373844779,-0.29713045496562246,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
895,1,0,-0.9071984808262062,-0.843942641428036,1.4433263824628229,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
896,1,0,-0.24079411195289127,-0.5322946940764718,0.5352619455436339,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
897,1,0,1.0920146257937386,0.09100120062665669,-0.3728024913755549,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
898,1,0,-1.2404006652628639,-1.1555905887796,1.645118479555976,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
899,0,0,-1.2404006652628639,-0.5322946940764718,-0.1331743760774356,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
900,0,1,0.4256102569204237,1.0259450426813492,-1.369150970772998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
901,1,0,-1.2404006652628639,-0.843942641428036,-0.14578638214575765,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
902,0,1,0.4256102569204237,0.7142970953297851,-0.9907907887233361,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
903,0,1,-0.24079411195289127,-0.5322946940764718,-0.38541449744387696,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
904,1,0,-0.9071984808262062,-0.843942641428036,1.329818327847924,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
905,1,1,-1.2404006652628639,-0.843942641428036,0.11906574528900575,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
906,1,0,1.4252168102303961,1.960888884736042,-0.5367585702637417,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
907,0,0,-1.2404006652628639,-0.843942641428036,-0.44847452778548724,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
908,1,1,-1.5736028496995214,-1.1555905887796,0.7622780547734311,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
909,1,0,0.4256102569204237,0.7142970953297851,-0.6376546188103183,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
910,0,0,-0.9071984808262062,-1.1555905887796,1.7964625523758406,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
911,1,1,0.7588124413570813,-0.22064674672490753,-0.7259386612885728,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
912,0,0,1.0920146257937386,-0.22064674672490753,-1.331314952568032,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
913,1,0,-0.24079411195289127,-0.843942641428036,1.329818327847924,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
914,1,1,1.0920146257937386,1.960888884736042,-0.208846412487368,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
915,0,0,-1.5736028496995214,-0.843942641428036,1.0271301822081946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
916,0,0,1.0920146257937386,0.7142970953297851,-0.5493705763320638,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
917,1,0,1.4252168102303961,1.0259450426813492,-0.42325051564884314,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
918,1,1,1.0920146257937386,1.960888884736042,-1.2682549222264217,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
919,0,0,-1.2404006652628639,-0.5322946940764718,1.0271301822081946,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
920,0,0,-1.5736028496995214,-1.1555905887796,0.39652987879209123,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
921,0,1,-0.5739962963895487,-0.5322946940764718,0.8505620972516856,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
922,1,1,-0.5739962963895487,-1.1555905887796,-0.5241465641954197,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
923,0,0,-1.2404006652628639,-0.5322946940764718,0.5100379334069899,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
924,1,1,-0.9071984808262062,-0.843942641428036,1.3676543460528905,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
925,0,0,-0.5739962963895487,-1.1555905887796,0.4469779030653795,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
926,0,0,-1.2404006652628639,-0.5322946940764718,-0.4736985399221314,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
927,0,0,-1.5736028496995214,-0.843942641428036,1.657730485624298,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
928,0,1,-0.9071984808262062,-0.5322946940764718,1.7334025220342304,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
929,1,1,0.7588124413570813,1.3375929900329135,-1.1799708797481672,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
930,1,1,-0.5739962963895487,-0.843942641428036,0.05600571494739542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
931,1,0,1.0920146257937386,0.40264914797822093,-1.1169108494065567,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
932,0,1,-1.2404006652628639,-0.843942641428036,1.7460145281025523,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
933,1,1,0.7588124413570813,1.3375929900329135,-1.167358873679845,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
934,1,1,-1.5736028496995214,-0.5322946940764718,0.05600571494739542,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
935,1,1,-1.5736028496995214,-0.843942641428036,-0.07011434573582526,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
936,1,1,0.7588124413570813,1.960888884736042,-0.6502666248786403,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
937,1,1,-1.5736028496995214,-1.1555905887796,0.7622780547734311,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
938,0,0,-1.5736028496995214,-1.1555905887796,0.8253380851150415,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
939,0,0,0.7588124413570813,1.3375929900329135,-0.4863105459904535,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
940,1,1,0.4256102569204237,0.40264914797822093,-0.42325051564884314,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
941,1,0,0.7588124413570813,-0.22064674672490753,-1.4069869889779643,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
942,1,0,-0.9071984808262062,-0.843942641428036,-0.14578638214575765,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
943,1,0,0.7588124413570813,-0.22064674672490753,-1.0664628251332686,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
944,0,0,-1.5736028496995214,-1.1555905887796,1.7964625523758406,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
945,1,1,0.4256102569204237,0.40264914797822093,-0.22145841855569007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
946,1,0,1.0920146257937386,1.6492409373844779,-0.8142227037668273,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
947,1,1,1.4252168102303961,-0.22064674672490753,-0.6376546188103183,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
948,1,1,-0.9071984808262062,-0.5322946940764718,1.2415342853696698,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
949,0,0,-0.24079411195289127,-0.843942641428036,0.9514581457982622,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
950,0,1,1.0920146257937386,-0.22064674672490753,-1.0664628251332686,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
951,0,1,0.7588124413570813,1.6492409373844779,-0.8268347098351493,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
952,0,0,1.4252168102303961,0.40264914797822093,-1.2430309100897774,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
953,1,0,1.0920146257937386,1.960888884736042,-1.343926958636354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
954,0,1,1.4252168102303961,1.6492409373844779,-0.5998186006053521,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
955,1,0,0.7588124413570813,-0.22064674672490753,-0.5745945884687079,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
956,1,1,1.0920146257937386,1.0259450426813492,-0.6376546188103183,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
957,1,0,-0.24079411195289127,-0.5322946940764718,0.6235459880218884,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
958,1,1,-0.5739962963895487,-0.5322946940764718,0.05600571494739542,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
959,1,0,-1.2404006652628639,-1.1555905887796,1.279370303574636,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
960,1,0,0.7588124413570813,0.09100120062665669,-0.42325051564884314,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
961,1,1,-0.24079411195289127,-0.5322946940764718,1.4181023703261786,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
962,0,1,0.7588124413570813,1.0259450426813492,-1.369150970772998,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
963,1,0,1.0920146257937386,0.40264914797822093,-0.6628786309469624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
964,1,0,-0.24079411195289127,-0.843942641428036,1.4937744067361112,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
965,1,1,-1.2404006652628639,-0.5322946940764718,-0.6250426127419962,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
966,0,0,0.4256102569204237,0.7142970953297851,-0.6502666248786403,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
967,1,0,-0.9071984808262062,-0.5322946940764718,-0.3475784792389107,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
968,0,1,-1.5736028496995214,-0.5322946940764718,0.8001140729783974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
969,0,0,-0.5739962963895487,-0.5322946940764718,1.2415342853696698,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
970,1,0,0.7588124413570813,0.7142970953297851,-0.5241465641954197,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
971,0,0,1.0920146257937386,0.40264914797822093,-0.965566776586692,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
972,0,1,-0.9071984808262062,-0.5322946940764718,1.1154142246864491,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
973,0,0,-0.24079411195289127,-1.1555905887796,0.6235459880218884,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
974,1,0,1.4252168102303961,1.960888884736042,-0.5998186006053521,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
975,1,0,1.0920146257937386,-0.22064674672490753,-0.5493705763320638,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
976,0,1,1.0920146257937386,-0.22064674672490753,-0.9403427644500478,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
977,0,1,1.4252168102303961,0.7142970953297851,-1.31870294649971,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
978,1,0,1.0920146257937386,1.960888884736042,-0.49892255205877556,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
979,1,1,1.0920146257937386,1.6492409373844779,-0.7511626734252169,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
980,1,1,-1.5736028496995214,-0.5322946940764718,-0.23407042462401212,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
981,0,1,1.0920146257937386,-0.22064674672490753,-1.1925828858164893,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
982,1,1,-0.9071984808262062,-1.1555905887796,1.2289222793013477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
983,0,1,-0.24079411195289127,-0.843942641428036,-0.3223544671022666,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
984,1,1,-1.2404006652628639,-0.843942641428036,-0.4736985399221314,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
985,1,0,1.4252168102303961,1.0259450426813492,-0.30974246103394454,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
986,1,0,-1.2404006652628639,-0.843942641428036,1.1406382368230932,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
987,1,1,-1.5736028496995214,-1.1555905887796,1.0019061700715504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
988,0,0,-1.5736028496995214,-0.5322946940764718,1.279370303574636,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
989,1,0,0.7588124413570813,0.40264914797822093,-1.369150970772998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,1,0,-0.24079411195289127,-0.5322946940764718,-0.38541449744387696,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
991,0,0,-0.24079411195289127,-0.843942641428036,2.111762704083892,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
992,1,1,-1.5736028496995214,-0.5322946940764718,1.9478066251957056,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
993,1,0,0.7588124413570813,1.6492409373844779,-0.6754906370152844,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
994,0,0,-0.5739962963895487,-0.5322946940764718,2.03609066767396,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
995,1,0,0.7588124413570813,0.7142970953297851,-0.5241465641954197,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
996,1,1,-0.24079411195289127,-0.843942641428036,1.6325064734876538,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
997,1,1,-0.24079411195289127,-0.5322946940764718,-0.2592944367606563,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
998,1,1,-0.5739962963895487,-0.5322946940764718,2.061314679810604,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
999,1,1,0.7588124413570813,1.960888884736042,-1.1042988433382348,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1000,0,1,0.7588124413570813,1.0259450426813492,-1.2051948918848112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,1,1,-1.2404006652628639,-0.843942641428036,1.5568344370777214,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1002,1,0,0.4256102569204237,0.7142970953297851,-1.1925828858164893,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1003,0,1,0.4256102569204237,1.6492409373844779,-0.2719064428289783,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1004,1,1,-1.5736028496995214,-0.5322946940764718,0.5478739516119561,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1005,0,1,1.4252168102303961,0.09100120062665669,-1.2682549222264217,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1006,1,0,-0.5739962963895487,-0.843942641428036,-0.49892255205877556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1007,1,1,1.4252168102303961,0.09100120062665669,-0.6754906370152844,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1008,0,0,0.4256102569204237,1.0259450426813492,-1.1547468676115231,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1009,1,1,-0.5739962963895487,-1.1555905887796,0.15690176349397195,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1010,1,1,0.4256102569204237,1.6492409373844779,-1.1547468676115231,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1011,1,0,-1.5736028496995214,-0.843942641428036,1.506386412804433,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1012,0,1,-0.9071984808262062,-0.843942641428036,1.4937744067361112,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1013,1,1,0.4256102569204237,0.40264914797822093,-1.167358873679845,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1014,1,0,1.0920146257937386,-0.22064674672490753,-0.9403427644500478,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1015,1,0,1.0920146257937386,1.0259450426813492,-0.19623440641904594,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1016,1,1,-0.9071984808262062,-1.1555905887796,1.9351946191273834,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1017,1,0,-1.5736028496995214,-0.5322946940764718,1.4307143763945007,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1018,1,0,-0.5739962963895487,-0.5322946940764718,1.9730306373323496,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1019,1,0,1.4252168102303961,0.09100120062665669,-1.1295228554748789,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,0,1,-0.5739962963895487,-1.1555905887796,0.018169696742429218,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1021,1,1,-0.9071984808262062,-1.1555905887796,0.2956338302455147,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1022,1,0,1.0920146257937386,1.6492409373844779,-0.3601904853072328,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1023,1,1,1.4252168102303961,0.7142970953297851,-0.9277307583817258,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1024,0,0,-0.24079411195289127,-1.1555905887796,1.291982309642958,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1025,0,0,-1.5736028496995214,-1.1555905887796,1.9099706069907392,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1026,0,0,-0.24079411195289127,-0.843942641428036,2.048702673742282,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1027,0,0,-0.9071984808262062,-0.5322946940764718,1.5442224310093993,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1028,0,0,0.4256102569204237,1.960888884736042,-1.0790748312015905,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1029,1,0,-0.24079411195289127,-0.5322946940764718,1.8342985705808068,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1030,0,1,0.7588124413570813,1.0259450426813492,-1.2430309100897774,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1031,1,1,0.7588124413570813,0.09100120062665669,-0.5241465641954197,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1032,1,1,1.4252168102303961,0.7142970953297851,-1.2178068979531333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1033,0,0,-1.2404006652628639,-0.5322946940764718,-0.41063850958052106,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1034,0,0,-1.2404006652628639,-1.1555905887796,0.15690176349397195,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1035,0,1,-0.5739962963895487,-0.843942641428036,2.0739266858789263,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1036,1,0,-0.9071984808262062,-1.1555905887796,2.111762704083892,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1037,0,0,-1.2404006652628639,-1.1555905887796,1.8090745584441628,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1038,1,0,1.0920146257937386,1.960888884736042,-0.41063850958052106,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1039,1,0,0.4256102569204237,1.0259450426813492,-1.0412388129966244,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,1,0,-0.24079411195289127,-0.5322946940764718,-0.5998186006053521,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1041,1,0,-0.9071984808262062,-0.843942641428036,1.5820584492143654,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1042,0,1,-0.24079411195289127,-0.5322946940764718,1.1784742550280594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1043,1,1,1.4252168102303961,1.960888884736042,-1.4069869889779643,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1044,1,0,-1.5736028496995214,-1.1555905887796,1.8090745584441628,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1045,1,1,-1.2404006652628639,-1.1555905887796,1.657730485624298,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1046,1,0,0.4256102569204237,-0.22064674672490753,-0.7511626734252169,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1047,1,1,-0.24079411195289127,-1.1555905887796,1.2289222793013477,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1048,0,1,-0.5739962963895487,-1.1555905887796,2.0739266858789263,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1049,1,0,-0.24079411195289127,-0.5322946940764718,-0.6250426127419962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1050,1,1,0.7588124413570813,0.40264914797822093,-0.9277307583817258,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1051,0,0,1.4252168102303961,1.6492409373844779,-0.4736985399221314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1052,1,1,-0.24079411195289127,-0.5322946940764718,1.3550423399845684,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1053,1,0,1.0920146257937386,1.960888884736042,-0.7889986916301831,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1054,1,1,1.0920146257937386,-0.22064674672490753,-0.9907907887233361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1055,0,1,0.7588124413570813,1.6492409373844779,-0.8016106976985051,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1056,1,0,-1.5736028496995214,-0.5322946940764718,0.13167775135732782,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1057,1,0,-0.5739962963895487,-0.5322946940764718,1.4559383885311448,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1058,0,1,-0.9071984808262062,-1.1555905887796,-0.6628786309469624,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1059,0,1,-0.5739962963895487,-0.843942641428036,-0.18362240035072386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1060,1,0,-1.2404006652628639,-0.5322946940764718,-0.4863105459904535,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1061,0,1,-1.5736028496995214,-0.843942641428036,1.7964625523758406,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1062,1,1,0.4256102569204237,0.40264914797822093,-0.9277307583817258,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1063,1,0,1.4252168102303961,1.960888884736042,-1.3565389647046762,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1064,0,1,0.7588124413570813,-0.22064674672490753,-0.5115345581270976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1065,1,0,0.4256102569204237,-0.22064674672490753,-0.8646707280401155,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1066,0,0,-0.24079411195289127,-0.843942641428036,1.2289222793013477,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1067,0,0,-0.5739962963895487,-1.1555905887796,1.279370303574636,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1068,1,1,-0.5739962963895487,-0.5322946940764718,0.45958990913370157,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1069,0,1,-1.5736028496995214,-1.1555905887796,1.0271301822081946,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1070,0,1,-1.2404006652628639,-0.5322946940764718,-0.3223544671022666,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
